date,precipitation,spi3,spi6,precip_anomaly,precipitation_7day,precipitation_30day,disease_cases,pop_count_total,pop_density_mean,avg_rad_mean,tmin,tmax,tave,pr,temp_range,tave_7day,tave_30day
2011-09-20,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,319.29462962962964,11.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.322166666666664,31.889055555555554,28.10605555555556,444.15,7.56688888888889,28.654992063492063,28.021616666666667
2011-09-21,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,315.5495888888889,11.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.66466666666667,31.85605555555556,28.257277777777777,16.240000000000002,7.191388888888888,28.5355873015873,28.07518888888889
2011-09-22,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,311.8045481481482,11.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.901444444444447,30.052666666666664,27.47683333333333,3571.74,5.151222222222216,28.28192063492063,28.07718703703704
2011-09-23,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,308.0595074074074,11.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.382111111111108,29.2415,26.81233333333333,8771.36,4.859388888888894,27.95340476190476,28.050272222222222
2011-09-24,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,304.3144666666667,11.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.854000000000003,31.83827777777778,28.34572222222222,0.84,6.984277777777777,27.96377777777778,28.109529629629627
2011-09-25,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,300.56942592592594,11.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.183611111111112,31.180000000000003,28.18177777777778,0.0,5.996388888888891,27.96142063492064,28.15608148148148
2011-09-26,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,296.8243851851852,10.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.61405555555556,27.507444444444445,26.56033333333333,8994.06,1.8933888888888892,27.677190476190475,28.14773888888889
2011-09-27,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,293.0793444444445,10.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.296,27.83933333333333,26.568166666666663,10758.1,2.543333333333333,27.45749206349206,28.061227777777777
2011-09-28,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,289.3343037037037,10.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.60622222222222,29.866,27.23583333333333,6591.62,5.259777777777778,27.31157142857143,28.000675925925925
2011-09-29,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,285.589262962963,10.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.264666666666667,32.861000000000004,28.563,0.0,8.596333333333337,27.466738095238096,27.970724074074077
2011-09-30,281.84422222222224,0.9925,1.446611111111111,105.86333333333334,281.84422222222224,281.84422222222224,10.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.067055555555555,33.57694444444444,29.322944444444445,0.0,8.509888888888888,27.82539682539683,28.01021851851852
2011-10-01,256.5595,1.2335,1.659333333333333,118.98922222222222,278.23211904761905,281.00139814814816,10.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.735444444444447,32.17922222222222,28.957444444444445,592.04,6.443777777777775,27.912785714285715,28.044544444444448
2011-10-02,256.5595,1.2335,1.659333333333333,118.98922222222222,274.62001587301586,280.15857407407407,10.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.799722222222226,29.83877777777777,27.31933333333333,926.25,5.039055555555553,27.78957936507937,27.981348148148147
2011-10-03,256.5595,1.2335,1.659333333333333,118.98922222222222,271.0079126984127,279.31575000000004,8.0,2234.1904023488364,6782.15498360974,9.003149135397468,25.23,30.09061111111111,27.66033333333333,3832.61,4.860611111111112,27.946722222222224,27.961744444444445
2011-10-04,256.5595,1.2335,1.659333333333333,118.98922222222222,267.39580952380953,278.4729259259259,8.0,2234.1904023488364,6782.15498360974,9.003149135397468,24.948222222222224,30.74655555555556,27.846666666666664,393.85,5.798333333333332,28.12936507936508,27.921490740740744
2011-10-05,256.5595,1.2335,1.659333333333333,118.98922222222222,263.7837063492064,277.63010185185186,8.0,2234.1904023488364,6782.15498360974,9.003149135397468,23.412277777777778,32.14944444444444,27.78088888888889,391.08,8.737166666666663,28.20723015873016,27.931327777777778
